player,hard_elo,clay_elo,grass_elo,hard_elo_undamped,clay_elo_undamped,grass_elo_undamped,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Daniilidou E.,1493.5446909820764,1495.724956427971,1495.5767591687877,1493.5446909820764,1495.724956427971,1495.5767591687877,1490.0692106462898,94,21,13,345,4437,-0.26445508658350836
Herazo M.,1490.0609166124077,1489.9364802495768,1490.0609166124077,1490.0609166124077,1489.9364802495768,1490.0609166124077,1490.0609166124077,0,1,0,454,1581,
Samson L.,1485.6974082226752,1498.4795710011986,1489.9983263874442,1485.6974082226752,1498.4795710011986,1489.9983263874442,1489.9983263874442,2,3,0,150,12,
Havlickova L.,1485.4323058618265,1489.9172732157497,1489.9172732157497,1485.4323058618265,1489.9172732157497,1489.9172732157497,1489.9172732157497,9,0,0,226,10,
Wu H.C.,1488.9802995429663,1489.6561840248532,1489.6561840248532,1488.9802995429663,1489.6561840248532,1489.6561840248532,1489.6561840248532,2,0,0,669,1026,
Hewitt D.,1489.5867909555689,1489.6207163246377,1489.6207163246377,1489.5867909555689,1489.6207163246377,1489.6207163246377,1489.6207163246377,1,0,0,437,1441,
Morderger Y.,1489.5839994360679,1489.3788897580375,1489.5839994360679,1489.5839994360679,1489.3788897580375,1489.5839994360679,1489.5839994360679,0,1,0,379,1539,
Caregaro M.,1489.6559625475224,1490.7823372712774,1489.4903478103063,1489.6559625475224,1490.7823372712774,1489.4903478103063,1489.4903478103063,1,1,0,367,1742,
Plipuech P.,1489.579166239888,1489.4503231127687,1489.4503231127687,1489.579166239888,1489.4503231127687,1489.4503231127687,1489.4503231127687,7,0,0,286,2363,
Oprandi R.,1493.1466551311157,1495.440631958968,1495.4159467272027,1493.1466551311157,1495.440631958968,1495.4159467272027,1489.443239376906,60,48,11,135,3765,-0.11934188979856802
Quevedo K.,1488.671696435822,1494.9658455140343,1489.3633556322657,1488.671696435822,1494.9658455140343,1489.3633556322657,1489.3633556322657,3,7,0,101,13,0.010656500381921563
Soylu I.,1492.1507723914992,1491.0401385699847,1489.182343350898,1492.1507723914992,1491.0401385699847,1489.182343350898,1489.182343350898,8,4,0,179,3238,-0.13008895174456464
Torro Flor M.T.,1494.210043791588,1493.7187471412092,1492.6027479919244,1494.210043791588,1493.7187471412092,1492.6027479919244,1489.1472247420213,28,43,4,208,3673,-0.1893604022007035
Gajdosova J.,1493.1244167611133,1496.309421511756,1494.3061483807937,1493.1244167611133,1496.309421511756,1494.3061483807937,1489.0539267237223,92,30,15,100,3947,-0.21299831219559823
Ruse E-G.,1488.9874240290985,1489.1320362202816,1488.9874240290985,1488.9874240290985,1489.1320362202816,1488.9874240290985,1488.9874240290985,0,1,0,69,1475,
Fernandez L.,1488.234696622278,1488.8540264925905,1488.8540264925905,1488.234696622278,1488.8540264925905,1488.8540264925905,1488.8540264925905,8,0,0,74,1050,
Hui K.,1488.533382659352,1488.7292665425255,1488.7292665425255,1488.533382659352,1488.7292665425255,1488.7292665425255,1488.7292665425255,1,0,0,872,886,
Koevermans A.,1488.6947738861356,1488.6947738861356,1488.2187886380748,1488.6947738861356,1488.6947738861356,1488.2187886380748,1488.6947738861356,0,0,1,190,417,
Bains N.,1488.8262500637056,1488.4377793708834,1489.4227147897263,1488.8262500637056,1488.4377793708834,1489.4227147897263,1488.4377793708834,1,0,1,282,1846,
Tian F.,1488.3387418871669,1488.3898311250894,1488.3898311250894,1488.3387418871669,1488.3898311250894,1488.3898311250894,1488.3898311250894,1,0,0,553,1036,
Crawley F.,1487.8644769933514,1488.367770306404,1488.367770306404,1487.8644769933514,1488.367770306404,1488.367770306404,1488.367770306404,1,0,0,729,1069,
Charaeva A.,1488.1171180323745,1491.9380340083162,1488.3649257816958,1488.1171180323745,1491.9380340083162,1488.3649257816958,1488.3649257816958,1,7,0,117,9,
Yang Z.,1488.0892774736453,1488.3004791989842,1488.3004791989842,1488.0892774736453,1488.3004791989842,1488.3004791989842,1488.3004791989842,7,0,0,649,2491,
Lodikova D.,1488.1750924239839,1488.2994130783495,1488.1750924239839,1488.1750924239839,1488.2994130783495,1488.1750924239839,1488.1750924239839,0,1,0,415,383,
Lansere S.,1491.3768389986967,1488.0467808380276,1488.1625985709009,1491.3768389986967,1488.0467808380276,1488.1625985709009,1488.1625985709009,2,1,0,271,1025,
Van den Broek I.L.,1488.1432777491764,1488.1432777491764,1487.4344026407543,1488.1432777491764,1488.1432777491764,1487.4344026407543,1488.1432777491764,0,0,1,704,417,
Arn G.,1489.5119007598005,1497.4793305947906,1493.342057868484,1489.5119007598005,1497.4793305947906,1493.342057868484,1488.125540924821,44,52,6,369,2519,-0.24996990890396506
Sugnaux T.,1488.0913385122028,1488.099993436118,1488.0913385122028,1488.0913385122028,1488.099993436118,1488.0913385122028,1488.0913385122028,0,2,0,608,1846,
Nuudi M.,1487.9589877551546,1487.9950178379001,1487.9950178379001,1487.9589877551546,1487.9950178379001,1487.9950178379001,1487.9950178379001,1,0,0,640,1405,
Kulichkova E.,1492.852828272953,1493.6318110726686,1490.9805523686505,1492.852828272953,1493.6318110726686,1490.9805523686505,1487.9862411255974,28,12,4,164,3294,-0.15907199860128635
Vandewinkel H.,1487.9568936827377,1489.147561500398,1488.0082290453518,1487.9568936827377,1489.147561500398,1488.0082290453518,1487.9568936827377,0,3,3,103,34,
Kubka M.,1487.917853973553,1487.951025719455,1487.917853973553,1487.917853973553,1487.951025719455,1487.917853973553,1487.917853973553,0,1,0,472,1467,
Kuwata H.,1489.831030763759,1488.9408485299164,1487.8906925748788,1489.831030763759,1488.9408485299164,1487.8906925748788,1487.8906925748788,8,1,0,248,2671,
Fruhvirtova B.,1481.5617979032727,1478.004180467448,1491.0586185075604,1481.5617979032727,1478.004180467448,1491.0586185075604,1487.8880864759408,10,5,2,1311,181,0.10850038846941906
Jovanovski B.,1495.3813901888313,1492.8452027350504,1494.3357619039691,1495.3813901888313,1492.8452027350504,1494.3357619039691,1487.886802759148,155,39,23,120,3723,-0.09844677605807262
Saville D.,1495.6113292180787,1484.1568844855901,1472.1411646790862,1495.6113292180787,1484.1568844855901,1472.1411646790862,1487.8355390283032,49,16,10,137,433,-0.08262716529316827
Zhuk S.,1489.70131369745,1488.8415207132086,1487.753436808368,1489.70131369745,1488.8415207132086,1487.753436808368,1487.753436808368,8,1,0,167,2625,
Wozniak A.,1489.2575473508057,1497.375897365537,1497.0001524230083,1489.2575473508057,1497.375897365537,1497.0001524230083,1487.7450200670175,127,57,25,291,3246,-0.35204329336372586
Reyngold E.,1487.7356526285619,1487.7854128501626,1487.7356526285619,1487.7356526285619,1487.7854128501626,1487.7356526285619,1487.7356526285619,0,1,0,333,1539,
Ruggeri J.,1487.639554181733,1487.0469266344621,1487.639554181733,1487.639554181733,1487.0469266344621,1487.639554181733,1487.639554181733,0,1,0,265,89,
Georges M.,1488.947502799479,1488.5100116452204,1487.600055343307,1488.947502799479,1488.5100116452204,1487.600055343307,1487.600055343307,1,5,0,294,2141,
Fung S.,1487.5857061254549,1487.5876589617314,1487.5876589617314,1487.5857061254549,1487.5876589617314,1487.5876589617314,1487.5876589617314,1,0,0,226,1049,
Kerkhove L.,1492.072663755191,1490.174994723941,1489.3327769596472,1492.072663755191,1490.174994723941,1489.3327769596472,1487.5863938976381,8,3,2,201,2588,-0.07672709275083073
Eguchi M.,1487.5129469759784,1490.206184942803,1487.4086436124198,1487.5129469759784,1490.206184942803,1487.4086436124198,1487.4086436124198,19,2,0,436,3121,-0.13719471967803315
Hantuchova D.,1488.901591863488,1495.0186364182555,1501.1217854985007,1488.901591863488,1495.0186364182555,1501.1217854985007,1487.3542299376022,311,81,60,244,3441,-0.1491320995690521
Tubello A.,1487.2873118752202,1486.9872869941428,1487.2873118752202,1487.2873118752202,1486.9872869941428,1487.2873118752202,1487.2873118752202,0,1,0,226,68,
Higuita Barraza M.,1487.2382037197253,1487.403910592897,1487.2382037197253,1487.2382037197253,1487.403910592897,1487.2382037197253,1487.2382037197253,0,1,0,1080,488,
Wang Yaf.,1490.818670398694,1489.7847428630948,1492.3230522634979,1490.818670398694,1489.7847428630948,1492.3230522634979,1487.156039138521,74,12,7,84,2340,-0.1925703587340437
Noel A.,1486.8006793423012,1487.0868377875372,1487.0868377875372,1486.8006793423012,1487.0868377875372,1487.0868377875372,1487.0868377875372,1,0,0,784,705,
Piter K.,1492.6342769795988,1492.5791073249923,1488.2752506627833,1492.6342769795988,1492.5791073249923,1488.2752506627833,1487.0787532600007,13,12,2,387,1868,-0.32113187089888684
Xun F.Y.,1487.0096769419624,1487.0139603979705,1487.0139603979705,1487.0096769419624,1487.0139603979705,1487.0139603979705,1487.0139603979705,10,0,0,243,2512,-0.1333208077629749
Voskoboeva G.,1490.3027127854537,1495.3613057412902,1492.4952584065297,1490.3027127854537,1495.3613057412902,1492.4952584065297,1486.9419635309732,106,38,6,263,3471,-0.2617208563806823
Tjandramulia O.,1486.9823023907243,1486.9401577940873,1486.9401577940873,1486.9823023907243,1486.9401577940873,1486.9401577940873,1486.9401577940873,1,0,0,421,1419,
Gasanova A.,1506.027095186116,1482.2344819295304,1483.6047262308925,1506.027095186116,1482.2344819295304,1483.6047262308925,1486.8756937521787,20,3,5,225,32,-0.040156386155956014
Pieri J.,1487.2776344832157,1487.9034221272996,1486.7736274582462,1487.2776344832157,1487.9034221272996,1486.7736274582462,1486.7736274582462,1,1,0,284,1741,
Al Nabhani F.,1486.4673780297485,1486.7528548408652,1486.7528548408652,1486.4673780297485,1486.7528548408652,1486.7528548408652,1486.7528548408652,10,0,0,406,2723,-0.26923539414432257
Amanmuradova A.,1490.3081119629874,1496.2601983723323,1493.1922701751487,1490.3081119629874,1496.2601983723323,1493.1922701751487,1486.6660667954382,89,41,9,447,2504,-0.041313441132829976
Adkar V.,1486.5357696396204,1486.6412829094584,1486.6412829094584,1486.5357696396204,1486.6412829094584,1486.6412829094584,1486.6412829094584,1,0,0,697,277,
Noha Akugue N.,1486.3986756739234,1497.820885746531,1486.6371525756997,1486.3986756739234,1497.820885746531,1486.6371525756997,1486.6371525756997,1,12,0,144,11,-0.14934087095793114
Ciric Bagaric L.,1486.6081515438552,1486.8945864532989,1486.6081515438552,1486.6081515438552,1486.8945864532989,1486.6081515438552,1486.6081515438552,0,1,0,184,796,
Kabbaj Y.,1486.5779543687931,1488.0366918160075,1486.5779543687931,1486.5779543687931,1488.0366918160075,1486.5779543687931,1486.5779543687931,0,5,0,334,73,
Martic P.,1477.3622288593285,1536.5318949029322,1495.1222822499212,1477.3622288593285,1540.0704237918815,1495.1222822499212,1486.5318949029322,237,134,42,138,398,-0.10564641924983109
Mayr P.,1492.7433279657753,1493.2206429040598,1492.083356804849,1492.7433279657753,1493.2206429040598,1492.083356804849,1486.4787880682352,52,63,6,205,4029,-0.23077373325299103
Yao X.,1486.013305056351,1486.4596070335824,1486.4596070335824,1486.013305056351,1486.4596070335824,1486.4596070335824,1486.4596070335824,3,0,0,294,641,
Saito S.,1482.8499691124266,1486.4251701363248,1486.4251701363248,1482.8499691124266,1486.4251701363248,1486.4251701363248,1486.4251701363248,5,0,0,161,643,
Valdmannova V.,1486.242180486756,1486.419365835446,1486.419365835446,1486.242180486756,1486.419365835446,1486.419365835446,1486.419365835446,1,0,0,300,180,
Zaja A.,1487.825427477886,1490.6653421521964,1487.1220024425068,1487.825427477886,1490.6653421521964,1487.1220024425068,1486.3817989954982,1,6,1,372,1851,
Glozman V.,1486.156163648628,1486.3224747371212,1486.3224747371212,1486.156163648628,1486.3224747371212,1486.3224747371212,1486.3224747371212,1,0,0,902,341,
Bechri C.,1486.0737471331993,1486.3087936865002,1486.3087936865002,1486.0737471331993,1486.3087936865002,1486.3087936865002,1486.3087936865002,1,0,0,1206,692,
Hennemann C.W.,1486.2900546197602,1485.872218766205,1486.2900546197602,1486.2900546197602,1485.872218766205,1486.2900546197602,1486.2900546197602,0,1,0,292,75,
Dominguez Lino L.,1489.6963453076603,1495.8154754809793,1494.2073600615795,1489.6963453076603,1495.8154754809793,1494.2073600615795,1486.2072992850149,66,133,12,112,3723,-0.1451668101183306
Wuerth T.,1486.181122961756,1485.9912055772757,1486.181122961756,1486.181122961756,1485.9912055772757,1486.181122961756,1486.181122961756,0,1,0,205,384,
Tkacheva M.,1486.1748176097785,1486.066380978604,1486.066380978604,1486.1748176097785,1486.066380978604,1486.066380978604,1486.066380978604,1,0,0,366,1419,
Xu S.,1488.0654191434396,1487.9909878774793,1486.0537419340744,1488.0654191434396,1487.9909878774793,1486.0537419340744,1486.0537419340744,4,2,0,221,2574,
Rajecki A.,1485.9792328017393,1485.9792328017393,1485.6294980774512,1485.9792328017393,1485.9792328017393,1485.6294980774512,1485.9792328017393,0,0,1,884,775,
Vicens Mas R.,1485.8540058043918,1485.8362259043756,1485.8540058043918,1485.8540058043918,1485.8362259043756,1485.8540058043918,1485.8540058043918,0,1,0,177,1216,
Iliev S.,1485.7646126017307,1485.3179653503448,1485.7646126017307,1485.7646126017307,1485.3179653503448,1485.7646126017307,1485.7646126017307,0,1,0,931,1168,
Schuurs D.,1485.4737434148017,1485.6772006896545,1485.6772006896545,1485.4737434148017,1485.6772006896545,1485.6772006896545,1485.6772006896545,1,0,0,136,1050,
Swan K.,1498.7756517811977,1485.4709413118442,1463.5371943941516,1498.7756517811977,1485.4709413118442,1463.5371943941516,1485.4709413118442,5,0,17,196,31,0.10273300503308325
Jani R-L.,1485.3922424177717,1485.4390625825026,1485.3922424177717,1485.3922424177717,1485.4390625825026,1485.3922424177717,1485.3922424177717,0,1,0,195,1406,
Han X.,1486.55777334513,1494.5936989515367,1486.9474564142488,1486.55777334513,1494.5936989515367,1486.9474564142488,1485.3608588396712,40,12,1,187,2364,-0.11250155636888648
Spiteri D.,1485.350245820589,1485.2251272320837,1485.350245820589,1485.350245820589,1485.2251272320837,1485.350245820589,1485.350245820589,0,1,0,508,1181,
Paszek T.,1491.7714978150225,1492.4894140931567,1496.4842805069936,1491.7714978150225,1492.4894140931567,1496.4842805069936,1485.3250211120599,131,34,39,111,3604,-0.046328810681584176
Kawa K.,1456.9541518192668,1520.333097376914,1487.4709946738233,1456.9541518192668,1520.333097376914,1487.4709946738233,1485.3222197698349,18,21,3,131,11,-0.0949760671533797
Zaar L.,1485.2997307547705,1485.2658005492146,1485.2997307547705,1485.2997307547705,1485.2658005492146,1485.2997307547705,1485.2997307547705,0,1,0,335,75,
Kotliar Y.,1485.2729221263032,1485.7116533914582,1485.2729221263032,1485.2729221263032,1485.7116533914582,1485.2729221263032,1485.2729221263032,0,3,0,528,74,
Hlavackova A.,1492.2577049964427,1493.3455787815533,1493.3312532973991,1492.2577049964427,1493.3455787815533,1493.3312532973991,1485.2652520856102,43,26,24,825,2960,-0.17148645864785278
Glatch A.,1489.3066302108427,1491.2955910933688,1490.9957000098998,1489.3066302108427,1491.2955910933688,1490.9957000098998,1485.1662762439837,37,10,5,297,1805,-0.18010428609758714
Mateas M.,1481.4810145991642,1493.7288377837797,1485.09428413246,1481.4810145991642,1493.7288377837797,1485.09428413246,1485.09428413246,3,4,0,243,437,
Cherubini D.,1485.0929521644775,1485.0765274916396,1485.0929521644775,1485.0929521644775,1485.0765274916396,1485.0929521644775,1485.0929521644775,0,1,0,421,1181,
Kostova E.,1488.7696820908006,1490.4786951059716,1484.9991930501003,1488.7696820908006,1490.4786951059716,1484.9991930501003,1484.9991930501003,8,15,0,227,2673,-0.05927651786050664
Stusek J.,1484.943651032737,1487.1095502374562,1484.7302733735228,1484.943651032737,1487.1095502374562,1484.7302733735228,1484.943651032737,0,2,1,435,11,
Bolkvadze M.,1487.106555840313,1485.4146373950034,1487.1967466729625,1487.106555840313,1485.4146373950034,1487.1967466729625,1484.9039887463923,3,1,3,545,31,
Samudio A.,1484.8324526021506,1485.0554835118594,1484.8324526021506,1484.8324526021506,1485.0554835118594,1484.8324526021506,1484.8324526021506,0,1,0,1077,1217,
Namigata J.,1484.9759105169678,1486.6003670549724,1484.7195230997074,1484.9759105169678,1486.6003670549724,1484.7195230997074,1484.7195230997074,16,1,0,300,2518,-0.35647380557496355
Kobori M.,1484.1950388157381,1484.6457121900828,1484.6457121900828,1484.1950388157381,1484.6457121900828,1484.6457121900828,1484.6457121900828,2,0,0,470,279,
Bertea E.R.,1484.4484282075541,1484.62890031544,1484.62890031544,1484.4484282075541,1484.62890031544,1484.62890031544,1484.62890031544,1,0,0,295,181,
Argyrokastriti M.,1484.7565471625308,1484.57955362486,1484.57955362486,1484.7565471625308,1484.57955362486,1484.57955362486,1484.57955362486,1,0,0,725,20,
Zantedeschi A.,1484.514732778955,1484.4762790159912,1484.514732778955,1484.514732778955,1484.4762790159912,1484.514732778955,1484.514732778955,0,1,0,603,1112,
Vrancken Peeters A.,1484.4234716836527,1484.4234716836527,1484.6639735305957,1484.4234716836527,1484.4234716836527,1484.6639735305957,1484.4234716836527,0,0,1,493,419,
Moore T.,1485.309704978375,1484.3783333773401,1490.2246796426198,1485.309704978375,1484.3783333773401,1490.2246796426198,1484.3783333773401,1,0,15,434,1805,-0.10286860714514184
Yang V.,1484.1177777503385,1484.2919148900642,1484.2919148900642,1484.1177777503385,1484.2919148900642,1484.2919148900642,1484.2919148900642,1,0,0,1139,579,
Pereira T.,1490.499325980269,1493.3328167830234,1488.6386187102048,1490.499325980269,1493.3328167830234,1488.6386187102048,1484.2529903984932,25,45,4,204,3492,-0.2647622400345291
Murray S.,1485.180722493253,1484.2150437439855,1486.6221973852726,1485.180722493253,1484.2150437439855,1486.6221973852726,1484.2150437439855,1,0,5,243,1846,
Zucchini A.,1484.1536001456113,1484.13440012741,1484.1536001456113,1484.1536001456113,1484.13440012741,1484.1536001456113,1484.1536001456113,0,1,0,620,452,
Sharipova S.,1484.3338830701446,1484.0310219168493,1484.0310219168493,1484.3338830701446,1484.0310219168493,1484.0310219168493,1484.0310219168493,17,0,0,299,2505,-0.18685333087445372
Wong Hong Yi C.,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1,0,0,498,279,
